,ID,Age,Gender,Sentence_Number,Shown_Word,Reading_time,Condition,Count,Trigger
77,Participant1,23,Female,8,face,0.4555373005568981,congruent,90,104
78,Participant1,23,Female,8,every,0.5108390990644693,congruent,91,105
79,Participant1,23,Female,8,"day,",0.5034381002187729,congruent,92,106
80,Participant1,23,Female,8,so,0.48741839826107025,congruent,93,107
81,Participant1,23,Female,8,her,0.5257655009627342,congruent,94,108
82,Participant1,23,Female,8,face,0.5275793001055717,congruent,95,109
83,Participant1,23,Female,8,looked,0.48673349991440773,congruent,96,110
84,Participant1,23,Female,8,clear,0.4786692000925541,congruent,97,1
85,Participant1,23,Female,9,She,0.43038169853389263,congruent,98,101
86,Participant1,23,Female,9,wears,0.5011954009532928,congruent,99,102
87,Participant1,23,Female,9,"glasses,",0.4624244999140501,congruent,100,103
88,Participant1,23,Female,9,so,0.46990450099110603,congruent,101,104
89,Participant1,23,Female,9,that,0.5195601992309093,congruent,102,105
90,Participant1,23,Female,9,she,0.4792624991387129,congruent,103,106
91,Participant1,23,Female,9,can,0.42299799993634224,congruent,104,107
92,Participant1,23,Female,9,see,0.5437524002045393,congruent,105,108
93,Participant1,23,Female,9,better,0.48693070001900196,congruent,106,1
94,Participant1,23,Female,10,His,0.39774239994585514,semantic,107,301
95,Participant1,23,Female,10,favourite,0.4783263988792896,semantic,108,302
96,Participant1,23,Female,10,color,0.4853697996586561,semantic,109,303
97,Participant1,23,Female,10,was,0.5114591009914875,semantic,110,304
98,Participant1,23,Female,10,"green,",0.5005124993622303,semantic,111,305
99,Participant1,23,Female,10,so,0.4795099999755621,semantic,112,306
100,Participant1,23,Female,10,they,0.47923019900918007,semantic,113,307
101,Participant1,23,Female,10,painted,0.4471021983772516,semantic,114,308
102,Participant1,23,Female,10,his,0.4713562000542879,semantic,115,309
103,Participant1,23,Female,10,room,0.47126870043575764,semantic,116,310
104,Participant1,23,Female,10,spiritual,0.4784660004079342,semantic,117,3
105,Participant1,23,Female,11,She,0.48870729841291904,congruent,118,101
106,Participant1,23,Female,11,wore,0.4873095005750656,congruent,119,102
107,Participant1,23,Female,11,a,0.47168879956007004,congruent,120,103
108,Participant1,23,Female,11,red,0.4630878996104002,congruent,121,104
109,Participant1,23,Female,11,dress,0.4869176000356674,congruent,122,105
110,Participant1,23,Female,11,to,0.5115287005901337,congruent,123,106
111,Participant1,23,Female,11,the,0.5029613990336657,congruent,124,107
112,Participant1,23,Female,11,"party,",0.4628925006836653,congruent,125,108
113,Participant1,23,Female,11,so,0.4555690009146929,congruent,126,109
114,Participant1,23,Female,11,she,0.43915240094065666,congruent,127,110
115,Participant1,23,Female,11,felt,0.46331760101020336,congruent,128,111
116,Participant1,23,Female,11,beautiful,0.47864729911088943,congruent,129,1
117,Participant1,23,Female,12,He,0.545304398983717,congruent,130,101
118,Participant1,23,Female,12,arrived,0.5244459006935358,congruent,131,102
119,Participant1,23,Female,12,late,0.5500121992081404,congruent,132,103
120,Participant1,23,Female,12,to,0.49542160145938396,congruent,133,104
121,Participant1,23,Female,12,the,0.519632900133729,congruent,134,105
122,Participant1,23,Female,12,meeting,0.5189501009881496,congruent,135,106
123,Participant1,23,Female,12,"today,",0.5268054995685816,congruent,136,107
124,Participant1,23,Female,12,so,0.5036203004419804,congruent,137,108
125,Participant1,23,Female,12,his,0.4868436995893717,congruent,138,109
126,Participant1,23,Female,12,boss,0.485783901065588,congruent,139,110
127,Participant1,23,Female,12,was,0.4794635996222496,congruent,140,111
128,Participant1,23,Female,12,angry,0.49261150136590004,congruent,141,1
129,Participant1,23,Female,13,The,0.5808607004582882,congruent,142,101
130,Participant1,23,Female,13,test,0.5273928008973598,congruent,143,102
131,Participant1,23,Female,13,was,0.46327670104801655,congruent,144,103
132,Participant1,23,Female,13,easier,0.4696634002029896,congruent,145,104
133,Participant1,23,Female,13,than,0.5740342997014523,congruent,146,105
134,Participant1,23,Female,13,"expected,",0.48513050004839897,congruent,147,106
135,Participant1,23,Female,13,so,0.503498699516058,congruent,148,107
136,Participant1,23,Female,13,it,0.4471013993024826,congruent,149,108
137,Participant1,23,Female,13,felt,0.45531849935650826,congruent,150,109
138,Participant1,23,Female,13,simple,0.4706215001642704,congruent,151,1
139,Participant1,23,Female,14,She,0.44762060046195984,congruent,152,101
140,Participant1,23,Female,14,drank,0.4866867996752262,congruent,153,102
141,Participant1,23,Female,14,water,0.4791055005043745,congruent,154,103
142,Participant1,23,Female,14,after,0.4467047993093729,congruent,155,104
143,Participant1,23,Female,14,"running,",0.4785201009362936,congruent,156,105
144,Participant1,23,Female,14,so,0.4876001998782158,congruent,157,106
145,Participant1,23,Female,14,she,0.4714692998677492,congruent,158,107
146,Participant1,23,Female,14,felt,0.5019300989806652,congruent,159,108
147,Participant1,23,Female,14,fresh,0.46320359967648983,congruent,160,1
148,Participant1,23,Female,15,He,0.5039707999676466,semantic,161,301
149,Participant1,23,Female,15,put,0.4474410992115736,semantic,162,302
150,Participant1,23,Female,15,on,0.47938479855656624,semantic,163,303
151,Participant1,23,Female,15,hand,0.4544859994202852,semantic,164,304
152,Participant1,23,Female,15,cream,0.5174821000546217,semantic,165,305
153,Participant1,23,Female,15,in,0.47098639979958534,semantic,166,306
154,Participant1,23,Female,15,the,0.47158590145409107,semantic,167,307
155,Participant1,23,Female,15,"winter,",0.49484650045633316,semantic,168,308
156,Participant1,23,Female,15,so,0.4875621013343334,semantic,169,309
157,Participant1,23,Female,15,his,0.5035378988832235,semantic,170,310
158,Participant1,23,Female,15,hands,0.461405698210001,semantic,171,311
159,Participant1,23,Female,15,did,0.47156340070068836,semantic,172,312
160,Participant1,23,Female,15,not,0.4460313003510237,semantic,173,313
161,Participant1,23,Female,15,feel,0.5113370008766651,semantic,174,314
162,Participant1,23,Female,15,cheap,0.503302900120616,semantic,175,3
163,Participant1,23,Female,16,He,0.3429618999361992,logical,176,201
164,Participant1,23,Female,16,wore,0.5029191002249718,logical,177,202
165,Participant1,23,Female,16,boots,0.4613572992384434,logical,178,203
166,Participant1,23,Female,16,in,0.4713138993829489,logical,179,204
167,Participant1,23,Female,16,the,0.470118198543787,logical,180,205
168,Participant1,23,Female,16,"puddle,",0.47881839983165264,logical,181,206
169,Participant1,23,Female,16,so,0.5033142995089293,logical,182,207
170,Participant1,23,Female,16,they,0.4951923005282879,logical,183,208
171,Participant1,23,Female,16,became,0.49473920091986656,logical,184,209
172,Participant1,23,Female,16,clean,0.5027874000370502,logical,185,2
173,Participant1,23,Female,17,I,0.49050959944725037,congruent,186,101
174,Participant1,23,Female,17,had,0.5106389988213778,congruent,187,102
175,Participant1,23,Female,17,to,0.5032492000609636,congruent,188,103
176,Participant1,23,Female,17,speak,0.46931339986622334,congruent,189,104
177,Participant1,23,Female,17,with,0.45532709918916225,congruent,190,105
178,Participant1,23,Female,17,my,0.4795900993049145,congruent,191,106
179,Participant1,23,Female,17,"boss,",0.47767320089042187,congruent,192,107
180,Participant1,23,Female,17,so,0.4793836008757353,congruent,193,108
181,Participant1,23,Female,17,I,0.4553241990506649,congruent,194,109
182,Participant1,23,Female,17,scheduled,0.4709892999380827,congruent,195,110
183,Participant1,23,Female,17,a,0.45555320009589195,congruent,196,111
184,Participant1,23,Female,17,meeting,0.47647969983518124,congruent,197,1
185,Participant1,23,Female,18,She,0.45060550048947334,semantic,198,301
186,Participant1,23,Female,18,put,0.4549310002475977,semantic,199,302
187,Participant1,23,Female,18,the,0.4778758008033037,semantic,200,303
188,Participant1,23,Female,18,milk,0.4468635004013777,semantic,201,304
189,Participant1,23,Female,18,in,0.47945379838347435,semantic,202,305
190,Participant1,23,Female,18,the,0.4875329006463289,semantic,203,306
191,Participant1,23,Female,18,"fridge,",0.5023696012794971,semantic,204,307
192,Participant1,23,Female,18,so,0.4793851003050804,semantic,205,308
193,Participant1,23,Female,18,the,0.5033500995486975,semantic,206,309
194,Participant1,23,Female,18,next,0.4875038992613554,semantic,207,310
195,Participant1,23,Female,18,day,0.48683689907193184,semantic,208,311
196,Participant1,23,Female,18,it,0.4956038985401392,semantic,209,312
197,Participant1,23,Female,18,was,0.5027649998664856,semantic,210,313
198,Participant1,23,Female,18,equal,0.4538249000906944,semantic,211,3
199,Participant1,23,Female,19,The,0.44266880117356777,congruent,212,101
200,Participant1,23,Female,19,red,0.49522649869322777,congruent,213,102
201,Participant1,23,Female,19,car,0.5115651004016399,congruent,214,103
202,Participant1,23,Female,19,is,0.47159500047564507,congruent,215,104
203,Participant1,23,Female,19,parked,0.4945011995732784,congruent,216,105
204,Participant1,23,Female,19,in,0.49561670050024986,congruent,217,106
205,Participant1,23,Female,19,the,0.47925890050828457,congruent,218,107
206,Participant1,23,Female,19,"garage,",0.46240320056676865,congruent,219,108
207,Participant1,23,Female,19,so,0.47153970040380955,congruent,220,109
208,Participant1,23,Female,19,we,0.49547459930181503,congruent,221,110
209,Participant1,23,Female,19,can,0.4787994008511305,congruent,222,111
210,Participant1,23,Female,19,go,0.4698750004172325,congruent,223,1
211,Participant1,23,Female,20,She,0.44007600098848343,logical,224,201
212,Participant1,23,Female,20,hung,0.43912249989807606,logical,225,202
213,Participant1,23,Female,20,the,0.5112904999405146,logical,226,203
214,Participant1,23,Female,20,clothes,0.48665579967200756,logical,227,204
215,Participant1,23,Female,20,"outside,",0.4871559012681246,logical,228,205
216,Participant1,23,Female,20,so,0.5116891004145145,logical,229,206
217,Participant1,23,Female,20,in,0.5032971985638142,logical,230,207
218,Participant1,23,Female,20,the,0.5263629984110594,logical,231,208
219,Participant1,23,Female,20,rain,0.4793047998100519,logical,232,209
220,Participant1,23,Female,20,they,0.5113814994692802,logical,233,210
221,Participant1,23,Female,20,got,0.5108991004526615,logical,234,211
222,Participant1,23,Female,20,dry,0.5030685011297464,logical,235,2
223,Participant1,23,Female,21,The,0.47881099954247475,logical,236,201
224,Participant1,23,Female,21,room,0.49392350018024445,logical,237,202
225,Participant1,23,Female,21,was,0.5026140008121729,logical,238,203
226,Participant1,23,Female,21,feeling,0.5010509993880987,logical,239,204
227,Participant1,23,Female,21,"cold,",0.4627053998410702,logical,240,205
228,Participant1,23,Female,21,so,0.493902700021863,logical,241,206
229,Participant1,23,Female,21,he,0.49520500004291534,logical,242,207
230,Participant1,23,Female,21,turned,0.5105792004615068,logical,243,208
231,Participant1,23,Female,21,on,0.5033674016594887,logical,244,209
232,Participant1,23,Female,21,the,0.4552886988967657,logical,245,210
233,Participant1,23,Female,21,fan,0.5032625999301672,logical,246,2
234,Participant1,23,Female,22,She,0.49305279925465584,logical,247,201
235,Participant1,23,Female,22,turned,0.5510665010660887,logical,248,202
236,Participant1,23,Female,22,on,0.5034627001732588,logical,249,203
237,Participant1,23,Female,22,the,0.4455939996987581,logical,250,204
238,Participant1,23,Female,22,air,0.47932090051472187,logical,251,205
239,Participant1,23,Female,22,"conditioner,",0.5190337002277374,logical,252,206
240,Participant1,23,Female,22,so,0.50316740013659,logical,253,207
241,Participant1,23,Female,22,the,0.4938776008784771,logical,254,208
242,Participant1,23,Female,22,room,0.4950639009475708,logical,255,209
243,Participant1,23,Female,22,became,0.4716348983347416,logical,256,210
244,Participant1,23,Female,22,hot,0.4868653006851673,logical,257,2
245,Participant1,23,Female,23,He,0.43921099975705147,congruent,258,101
246,Participant1,23,Female,23,tied,0.47118449956178665,congruent,259,102
247,Participant1,23,Female,23,his,0.4703254997730255,congruent,260,103
248,Participant1,23,Female,23,shoelaces,0.4773997999727726,congruent,261,104
249,Participant1,23,Female,23,"tightly,",0.4624298997223377,congruent,262,105
250,Participant1,23,Female,23,so,0.4793921001255512,congruent,263,106
251,Participant1,23,Female,23,he,0.4395055007189512,congruent,264,107
252,Participant1,23,Female,23,did,0.48748539946973324,congruent,265,108
253,Participant1,23,Female,23,not,0.4791791997849941,congruent,266,109
254,Participant1,23,Female,23,fall,0.47931850142776966,congruent,267,1
255,Participant1,23,Female,24,He,0.47479480132460594,semantic,268,301
256,Participant1,23,Female,24,did,0.47120040096342564,semantic,269,302
257,Participant1,23,Female,24,not,0.4392893984913826,semantic,270,303
258,Participant1,23,Female,24,want,0.48747650161385536,semantic,271,304
259,Participant1,23,Female,24,to,0.501945098862052,semantic,272,305
260,Participant1,23,Female,24,trip,0.503260200843215,semantic,273,306
261,Participant1,23,Female,24,and,0.4795591998845339,semantic,274,307
262,Participant1,23,Female,24,"fall,",0.4554060995578766,semantic,275,308
263,Participant1,23,Female,24,so,0.479372501373291,semantic,276,309
264,Participant1,23,Female,24,he,0.44749890081584454,semantic,277,310
265,Participant1,23,Female,24,tied,0.47131939977407455,semantic,278,311
266,Participant1,23,Female,24,his,0.48564920015633106,semantic,279,312
267,Participant1,23,Female,24,automatic,0.4948967006057501,semantic,280,3
268,Participant1,23,Female,25,The,0.47061580047011375,semantic,281,301
269,Participant1,23,Female,25,weather,0.48540009930729866,semantic,282,302
270,Participant1,23,Female,25,was,0.4794092997908592,semantic,283,303
271,Participant1,23,Female,25,sunny,0.4774262011051178,semantic,284,304
272,Participant1,23,Female,25,"outside,",0.47888780012726784,semantic,285,305
273,Participant1,23,Female,25,so,0.4716387987136841,semantic,286,306
274,Participant1,23,Female,25,she,0.47918299958109856,semantic,287,307
275,Participant1,23,Female,25,put,0.4867714997380972,semantic,288,308
276,Participant1,23,Female,25,on,0.45546630024909973,semantic,289,309
277,Participant1,23,Female,25,her,0.4553944990038872,semantic,290,310
278,Participant1,23,Female,25,suffer,0.485360199585557,semantic,291,3
279,Participant1,23,Female,26,He,0.5345612000674009,congruent,292,101
280,Participant1,23,Female,26,locked,0.502233199775219,congruent,293,102
281,Participant1,23,Female,26,the,0.48707370087504387,congruent,294,103
282,Participant1,23,Female,26,door,0.4874355010688305,congruent,295,104
283,Participant1,23,Female,26,before,0.48701429925858974,congruent,296,105
284,Participant1,23,Female,26,"leaving,",0.5020495001226664,congruent,297,106
285,Participant1,23,Female,26,so,0.4956237990409136,congruent,298,107
286,Participant1,23,Female,26,the,0.49375260062515736,congruent,299,108
287,Participant1,23,Female,26,house,0.4629555996507406,congruent,300,109
288,Participant1,23,Female,26,was,0.45515380054712296,congruent,301,110
289,Participant1,23,Female,26,safe,0.4793446995317936,congruent,302,1
290,Participant1,23,Female,27,She,0.5104520004242659,logical,303,201
291,Participant1,23,Female,27,stole,0.4710810985416174,logical,304,202
292,Participant1,23,Female,27,his,0.48735690116882324,logical,305,203
293,Participant1,23,Female,27,toy,0.4473751001060009,logical,306,204
294,Participant1,23,Female,27,on,0.46308149956166744,logical,307,205
295,Participant1,23,Female,27,the,0.4793726000934839,logical,308,206
296,Participant1,23,Female,27,"playground,",0.4773167986422777,logical,309,207
297,Participant1,23,Female,27,so,0.4793341998010874,logical,310,208
298,Participant1,23,Female,27,they,0.4635768011212349,logical,311,209
299,Participant1,23,Female,27,became,0.47890410013496876,logical,312,210
300,Participant1,23,Female,27,friends,0.46130700036883354,logical,313,2
301,Participant1,23,Female,28,She,0.4705825001001358,congruent,314,101
302,Participant1,23,Female,28,smiled,0.4607167989015579,congruent,315,102
303,Participant1,23,Female,28,at,0.5033663008362055,congruent,316,103
304,Participant1,23,Female,28,me,0.44778390042483807,congruent,317,104
305,Participant1,23,Female,28,"yesterday,",0.5346179008483887,congruent,318,105
306,Participant1,23,Female,28,so,0.48568420112133026,congruent,319,106
307,Participant1,23,Female,28,I,0.47960410080850124,congruent,320,107
308,Participant1,23,Female,28,decided,0.46133659966289997,congruent,321,108
309,Participant1,23,Female,28,to,0.47918489947915077,congruent,322,109
310,Participant1,23,Female,28,invite,0.5025624986737967,congruent,323,110
311,Participant1,23,Female,28,her,0.46302369982004166,congruent,324,111
312,Participant1,23,Female,28,on,0.4394170995801687,congruent,325,112
313,Participant1,23,Female,28,a,0.4633133001625538,congruent,326,113
314,Participant1,23,Female,28,date,0.5036635994911194,congruent,327,1
315,Participant1,23,Female,29,She,0.4009703006595373,logical,328,201
316,Participant1,23,Female,29,smiled,0.48685400001704693,logical,329,202
317,Participant1,23,Female,29,at,0.4782951008528471,logical,330,203
318,Participant1,23,Female,29,her,0.4549800995737314,logical,331,204
319,Participant1,23,Female,29,"coworker,",0.5022570006549358,logical,332,205
320,Participant1,23,Female,29,to,0.4857624005526304,logical,333,206
321,Participant1,23,Female,29,show,0.4875356014817953,logical,334,207
322,Participant1,23,Female,29,off,0.463315999135375,logical,335,208
323,Participant1,23,Female,29,her,0.44736010022461414,logical,336,209
324,Participant1,23,Female,29,anger,0.48662810027599335,logical,337,2
325,Participant1,23,Female,30,He,0.36690189875662327,congruent,338,101
326,Participant1,23,Female,30,drank,0.49493930116295815,congruent,339,102
327,Participant1,23,Female,30,an,0.4793800003826618,congruent,340,103
328,Participant1,23,Female,30,energy,0.4702855013310909,congruent,341,104
329,Participant1,23,Female,30,drink,0.4867171999067068,congruent,342,105
330,Participant1,23,Female,30,in,0.47929459996521473,congruent,343,106
331,Participant1,23,Female,30,the,0.4796842001378536,congruent,344,107
332,Participant1,23,Female,30,"morning,",0.5183621998876333,congruent,345,108
333,Participant1,23,Female,30,so,0.471721401438117,congruent,346,109
334,Participant1,23,Female,30,he,0.4714123010635376,congruent,347,110
335,Participant1,23,Female,30,felt,0.47050479985773563,congruent,348,111
336,Participant1,23,Female,30,ready,0.46253099851310253,congruent,349,112
337,Participant1,23,Female,30,for,0.4790759012103081,congruent,350,113
338,Participant1,23,Female,30,the,0.4872686006128788,congruent,351,114
339,Participant1,23,Female,30,day,0.48748120106756687,congruent,352,1
340,Participant1,23,Female,31,He,0.3844371009618044,logical,353,201
341,Participant1,23,Female,31,forgot,0.48648399859666824,logical,354,202
342,Participant1,23,Female,31,to,0.47954799979925156,logical,355,203
343,Participant1,23,Female,31,brush,0.5031363982707262,logical,356,204
344,Participant1,23,Female,31,his,0.4872495997697115,logical,357,205
345,Participant1,23,Female,31,"teeth,",0.47925479896366596,logical,358,206
346,Participant1,23,Female,31,so,0.4710387010127306,logical,359,207
347,Participant1,23,Female,31,his,0.44731760025024414,logical,360,208
348,Participant1,23,Female,31,breath,0.5111955013126135,logical,361,209
349,Participant1,23,Female,31,smelled,0.4613601993769407,logical,362,210
350,Participant1,23,Female,31,good,0.47093679942190647,logical,363,2
351,Participant1,23,Female,32,He,0.3921460993587971,logical,364,201
352,Participant1,23,Female,32,spoke,0.5424970984458923,logical,365,202
353,Participant1,23,Female,32,into,0.4953202996402979,logical,366,203
354,Participant1,23,Female,32,the,0.495151799172163,logical,367,204
355,Participant1,23,Female,32,"microphone,",0.4629383999854326,logical,368,205
356,Participant1,23,Female,32,so,0.47018239833414555,logical,369,206
357,Participant1,23,Female,32,that,0.46197279915213585,logical,370,207
358,Participant1,23,Female,32,he,0.4698315002024174,logical,371,208
359,Participant1,23,Female,32,would,0.46999810077250004,logical,372,209
360,Participant1,23,Female,32,be,0.487067099660635,logical,373,210
361,Participant1,23,Female,32,quieter,0.4866715017706156,logical,374,2
362,Participant1,23,Female,33,He,0.29527730122208595,logical,375,201
363,Participant1,23,Female,33,wanted,0.4771469999104738,logical,376,202
364,Participant1,23,Female,33,to,0.46305730007588863,logical,377,203
365,Participant1,23,Female,33,hear,0.46335870027542114,logical,378,204
366,Participant1,23,Female,33,the,0.5275193993002176,logical,379,205
367,Participant1,23,Female,33,phone,0.47781340032815933,logical,380,206
368,Participant1,23,Female,33,"call,",0.4872491005808115,logical,381,207
369,Participant1,23,Female,33,so,0.44651460088789463,logical,382,208
370,Participant1,23,Female,33,he,0.5033844988793135,logical,383,209
371,Participant1,23,Female,33,turned,0.4632446989417076,logical,384,210
372,Participant1,23,Female,33,the,0.47914169915020466,logical,385,211
373,Participant1,23,Female,33,volume,0.47823309898376465,logical,386,212
374,Participant1,23,Female,33,down,0.4776716008782387,logical,387,2
375,Participant1,23,Female,34,I,0.4482876006513834,semantic,388,301
376,Participant1,23,Female,34,saw,0.469827501103282,semantic,389,302
377,Participant1,23,Female,34,a,0.4637168012559414,semantic,390,303
378,Participant1,23,Female,34,bird,0.46222379989922047,semantic,391,304
379,Participant1,23,Female,34,fly,0.45565440133213997,semantic,392,305
380,Participant1,23,Female,34,past,0.4795915000140667,semantic,393,306
381,Participant1,23,Female,34,the,0.4712352994829416,semantic,394,307
382,Participant1,23,Female,34,"window,",0.44697519950568676,semantic,395,308
383,Participant1,23,Female,34,so,0.4629332982003689,semantic,396,309
384,Participant1,23,Female,34,I,0.4539787005633116,semantic,397,310
385,Participant1,23,Female,34,opened,0.4629092011600733,semantic,398,311
386,Participant1,23,Female,34,the,0.4630495999008417,semantic,399,312
387,Participant1,23,Female,34,salad,0.4791328012943268,semantic,400,3
388,Participant1,23,Female,35,He,0.4775825999677181,semantic,401,301
389,Participant1,23,Female,35,carried,0.4469527993351221,semantic,402,302
390,Participant1,23,Female,35,his,0.5032574012875557,semantic,403,303
391,Participant1,23,Female,35,"bag,",0.4532204996794462,semantic,404,304
392,Participant1,23,Female,35,so,0.46316480077803135,semantic,405,305
393,Participant1,23,Female,35,his,0.4620346985757351,semantic,406,306
394,Participant1,23,Female,35,hands,0.45525999926030636,semantic,407,307
395,Participant1,23,Female,35,started,0.4710490982979536,semantic,408,308
396,Participant1,23,Female,35,to,0.42976709827780724,semantic,409,309
397,Participant1,23,Female,35,sing,0.4629044998437166,semantic,410,3
398,Participant1,23,Female,36,She,0.3833639994263649,semantic,411,301
399,Participant1,23,Female,36,heard,0.4629643987864256,semantic,412,302
400,Participant1,23,Female,36,a,0.44764949940145016,semantic,413,303
401,Participant1,23,Female,36,sound,0.45449489913880825,semantic,414,304
402,Participant1,23,Female,36,outside,0.4391114991158247,semantic,415,305
403,Participant1,23,Female,36,her,0.4632969982922077,semantic,416,306
404,Participant1,23,Female,36,"room,",0.4550737999379635,semantic,417,307
405,Participant1,23,Female,36,so,0.44704180024564266,semantic,418,308
406,Participant1,23,Female,36,she,0.4542950987815857,semantic,419,309
407,Participant1,23,Female,36,opened,0.4693806990981102,semantic,420,310
408,Participant1,23,Female,36,the,0.45555279962718487,semantic,421,311
409,Participant1,23,Female,36,chair,0.454959599301219,semantic,422,3
410,Participant1,23,Female,37,The,0.48469859920442104,semantic,423,301
411,Participant1,23,Female,37,stranger,0.4463331997394562,semantic,424,302
412,Participant1,23,Female,37,said,0.4633007012307644,semantic,425,303
413,Participant1,23,Female,37,hello,0.479219701141119,semantic,426,304
414,Participant1,23,Female,37,to,0.3989835996180773,semantic,427,305
415,Participant1,23,Female,37,"her,",0.46272830106317997,semantic,428,306
416,Participant1,23,Female,37,so,0.4236701987683773,semantic,429,307
417,Participant1,23,Female,37,she,0.4798009004443884,semantic,430,308
418,Participant1,23,Female,37,politely,0.4548073001205921,semantic,431,309
